year,psa_name,lga_name,offence_div_name,offence_subdiv_name,offence_subgrp_name,incident_count,psa_rate_per_100000pop,lga_rate_per_100000pop,region_name
2022,Bass Coast,Bass Coast,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,38,53.750381544,94.877257322,2 Eastern
2022,Bass Coast,Bass Coast,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,19,26.875190772,47.438628661,2 Eastern
2022,Bass Coast,Bass Coast,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,10,14.144837248,24.967699295,2 Eastern
2022,Bass Coast,Bass Coast,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,3,4.243451175,7.490309789,2 Eastern
2022,Bass Coast,Bass Coast,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,31,43.84899547,77.399867815,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B10 Arson,B11 Cause damage by fire,12,16.973804698,29.961239154,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B10 Arson,B12 Cause a bushfire,1,1.414483725,2.49676993,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B10 Arson,B19 Other fire related offences,6,8.486902349,14.980619577,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B20 Property damage,B21 Criminal damage,241,340.890577686,601.721553015,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B20 Property damage,B22 Graffiti,12,16.973804698,29.961239154,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B20 Property damage,B29 Other property damage offences,6,8.486902349,14.980619577,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,11,15.559320973,27.464469225,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,144,203.685656377,359.534869852,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,83,117.402149162,207.231904151,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,25,35.362093121,62.419248238,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,126,178.22494933,314.59301112,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B40 Theft,B43 Steal from a retail store,58,82.040056041,144.812655912,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,37,52.335897819,92.380487392,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,14,19.802772148,34.954779013,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B40 Theft,B49 Other theft,144,203.685656377,359.534869852,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,5,7.072418624,12.483849648,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,29,41.02002802,72.406327956,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B50 Deception,B54 State false information,2,2.82896745,4.993539859,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,3,4.243451175,7.490309789,2 Eastern
2022,Bass Coast,Bass Coast,B Property and deception offences,B50 Deception,B59 Other deception offences,1,1.414483725,2.49676993,2 Eastern
2022,Bass Coast,Bass Coast,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,13,18.388288423,32.458009084,2 Eastern
2022,Bass Coast,Bass Coast,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,9,12.730353524,22.470929366,2 Eastern
2022,Bass Coast,Bass Coast,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,1,1.414483725,2.49676993,2 Eastern
2022,Bass Coast,Bass Coast,C Drug offences,C30 Drug use and possession,C31 Drug use,1,1.414483725,2.49676993,2 Eastern
2022,Bass Coast,Bass Coast,C Drug offences,C30 Drug use and possession,C32 Drug possession,40,56.579348994,99.870797181,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,22,31.118641946,54.92893845,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,17,24.046223322,42.445088802,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,3,4.243451175,7.490309789,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,8,11.315869799,19.974159436,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,15,21.217255873,37.451548943,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,12,16.973804698,29.961239154,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,1,1.414483725,2.49676993,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,2.82896745,4.993539859,2 Eastern
2022,Bass Coast,Bass Coast,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,12,16.973804698,29.961239154,2 Eastern
2022,Bass Coast,Bass Coast,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,28,39.605544295,69.909558027,2 Eastern
2022,Bass Coast,Bass Coast,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,3,4.243451175,7.490309789,2 Eastern
2022,Bass Coast,Bass Coast,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,1,1.414483725,2.49676993,2 Eastern
2022,Bass Coast,Bass Coast,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,5,7.072418624,12.483849648,2 Eastern
2022,Bass Coast,Bass Coast,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,256,362.107833559,639.173101958,2 Eastern
2022,Bass Coast,Bass Coast,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,26,36.776576846,64.916018168,2 Eastern
2022,Bass Coast,Bass Coast,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,53,74.967637416,132.328806265,2 Eastern
2022,Bass Coast,Bass Coast,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,2,2.82896745,4.993539859,2 Eastern
2022,Bass Coast,Bass Coast,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,62,87.69799094,154.799735631,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,2.82896745,6.526259717,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,55,77.796604866,179.472142219,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,20,28.289674497,65.26259717,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",12,16.973804698,39.157558302,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,91,128.71801896,296.944817125,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,17,24.046223322,55.473207595,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,87,123.060084061,283.892297691,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,1,1.414483725,3.263129859,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,14,19.802772148,45.683818019,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,2,2.82896745,6.526259717,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,3,4.243451175,9.789389576,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,2,2.82896745,6.526259717,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,19,26.875190772,61.999467312,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,11,15.559320973,35.894428444,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,2,2.82896745,6.526259717,2 Eastern
2022,Bass Coast,South Gippsland,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,10,14.144837248,32.631298585,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B10 Arson,B11 Cause damage by fire,4,5.657934899,13.052519434,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B10 Arson,B12 Cause a bushfire,1,1.414483725,3.263129859,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B10 Arson,B19 Other fire related offences,6,8.486902349,19.578779151,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B20 Property damage,B21 Criminal damage,141,199.442205202,460.101310051,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B20 Property damage,B22 Graffiti,4,5.657934899,13.052519434,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B20 Property damage,B29 Other property damage offences,1,1.414483725,3.263129859,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,4,5.657934899,13.052519434,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,61,86.283507215,199.05092137,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,69,97.599377014,225.155960238,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,1,1.414483725,3.263129859,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,33,46.67796292,107.683285331,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,43,60.822800168,140.314583916,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B43 Steal from a retail store,18,25.460707047,58.736337453,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,3,4.243451175,9.789389576,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,5,7.072418624,16.315649293,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B49 Other theft,95,134.37595386,309.997336559,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,2,2.82896745,6.526259717,2 Eastern
2022,Bass Coast,South Gippsland,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,9,12.730353524,29.368168727,2 Eastern
2022,Bass Coast,South Gippsland,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,3,4.243451175,9.789389576,2 Eastern
2022,Bass Coast,South Gippsland,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,4,5.657934899,13.052519434,2 Eastern
2022,Bass Coast,South Gippsland,C Drug offences,C30 Drug use and possession,C32 Drug possession,19,26.875190772,61.999467312,2 Eastern
2022,Bass Coast,South Gippsland,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,4,5.657934899,13.052519434,2 Eastern
2022,Bass Coast,South Gippsland,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,8,11.315869799,26.105038868,2 Eastern
2022,Bass Coast,South Gippsland,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1,1.414483725,3.263129859,2 Eastern
